doc_id,web_scraper_order,web_scraper_start_url,link,article_title,article_content,gender
10,1779450540-16,https://www.dcard.tw/f/partner_selection_criteria?tab=latest,https://www.dcard.tw/f/partner_selection_criteria/p/261527079,#異性 #異性 嘉義 / 25歲公職 / 尋找穩定的另一半,"S羧甲基纖維素鈉追蹤今天 01:00​[ 關於我 ] ​年齡：25歲 ​地區：嘉義縣（新莊人，目前在嘉義生活） ​身高/體重：171/63 ​職業：公務員（週休二日，作息正常） ​個性：情緒穩定、務實。有每個月固定記帳跟理財的習慣（不是唬爛），對未來有具體規劃，不會把錢變成奇怪的形狀。 ​興趣：下班多是單純的室內派，但有時也喜歡在周遭邊散步邊唱歌，享受鄉下的自然風光。喜歡玩 Steam 單機遊戲與塔防手遊，喜歡的音樂有西方樂團（如 Set It Off）、台灣樂團（如蘇打綠）及日本歌手（Ado, Eve, Zutomayo, 読谷あかね等）。不喜歡大都市的人擠人，比起繁華熱鬧的市區，我更偏好安靜、有自然風景的鄉下。 ​飲食：我對相當部分的海鮮敬謝不敏，比方頭足類（章魚、小卷、烏賊）及蝦子、牡蠣。對美式餐廳、咖哩、拉麵來者不拒，愛好吃辣（但不會勉強妳）。 ​[ 希望妳 ] ​年紀：22 ~ 30歲 ​地區：中南部（嘉義尤佳） ​身高/體重：BMI 正常 ​生活態度：有一份能養活自己的正當工作，對生活有責任感。 ​感情狀態：單身，身邊沒有糾纏不清的前任或曖昧對象。 其他：能享受兩人一起去戶外遊玩的清靜，也能接受週末同在一個空間各自滑手機、打遊戲，不說話也不尷尬的舒適感。",male
11,1779450540-17,https://www.dcard.tw/f/partner_selection_criteria?tab=latest,https://www.dcard.tw/f/partner_selection_criteria/p/261526998,#異性 找個認真交往的女孩,年齡：22 身高體重：185/90 地區：北部 職業：餐飲店長 月薪：6w 星座：處女座（我真的沒有很78）🥹 個性：老實、大方、浪漫（？ 興趣：手遊、各種球類運動都會一點 目前想練習跑步（計劃減重中） 我個人算是個行動派～不太會畫太多的餅 然後還是個戀愛腦🥹 我是那種覺得AA制很奇怪的人（可能奇怪的是我x) 我通常都是晚上才有比較多的時間 假日都會有一天可以出門～ 有機會有時間會想要出國玩～ 可以一整天都躺在家裡，也可以一通電話馬上出門的那種人 不菸、不檳榔、不賭 酒只有聚會之類的才會喝（大概1年2次） 【擇偶條件】 年齡：18-25 身高體重：正常 職業：有正常工作就好～ 個性：希望是可以活潑一點的🥹 然後聊天是可以有回應的，不然我真的不知道怎麼聊下去🥲 其他：沒有不良嗜好～ 可以接受我平日比較沒時間（因為餐飲兩段班） 很多事我覺得都是需要磨合的 相處過後才知道～ 但是我希望曖昧是1對1的🫶🏻 第一次發文各位多多擔待🙇🏻,male
12,1779450540-18,https://www.dcard.tw/f/partner_selection_criteria?tab=latest,https://www.dcard.tw/f/partner_selection_criteria/p/261526876,#異性 找一個穩定發展到最後的對象,Aoaktreeeee追蹤今天 00:18A擇偶條件板oaktreeeee25/5/13#異性 真心交友或一起過生活的夥伴哈囉大家好～由於已經一段時間沒有在工作，也很少參加聚會，再加上也不太常使用3C產品，除了點對點的老友敘舊，大多時間都是自己一個人過生活，所以想來這裡交個朋友，如果剛好可以有有興趣一起過生活的夥伴那也會 哈囉大家好～距離上次發文已經過了一年，上次發文有收到一些訊息，後來都專注跟同一個人聊天接近一年後，可惜最後還是沒有結果，但還是希望能找到一個有機會穩定發展到最後的對象🙌🏻 經過了一年，跟自介文裡不一樣的是年齡大了一歲，也已經找到一份新的工作，其他在長相身材、興趣和個性上還是沒有什麼改變，還是個充滿活力、自我要求高、喜歡學習、思考和親近大自然🍃的人！一樣持續深度旅行✈️ 基本資訊大致如下： 28y / 183 / 70 / 台北 / 台大學士畢業 / 金融業 / 五官端正 （前幾天好奇把照片丟到Gemini問 pr 80-85) / 年薪 200萬+ / 工作彈性大 希望妳是個 - 對生命有熱情 / 有同理心 / 有自信但也有顆謙遜的心 / 溫柔 / 善良 / 客觀條件上儘量接近 / 喜歡戶外活動 / 時間安排彈性 / 一起當成熟而不世故的大人 / 的好夥伴👫 看到這裡有興趣認識的話，歡迎私訊聊聊👏🏼之前有聊過天，但後來沒有再聊的，如果看到這篇還有興趣交流的話，也歡迎再私訊哦！,male
13,1779450540-19,https://www.dcard.tw/f/partner_selection_criteria?tab=latest,https://www.dcard.tw/f/partner_selection_criteria/p/258799906,#異性 真心交友或一起過生活的夥伴,哈囉大家好～由於已經一段時間沒有在工作，也很少參加聚會，再加上也不太常使用3C產品，除了點對點的老友敘舊，大多時間都是自己一個人過生活，所以想來這裡交個朋友，如果剛好可以有有興趣一起過生活的夥伴那也會很好🙌🏻 關於我大致如下： 27y / 183 / 68-70 / 台北 / 經濟上無憂地過著自己喜歡的生活品質，同時也繼續樂觀努力前行 學經歷 - 台大學士畢業/ 大部分時間做金融業 長相身材 - 蠻注重自己的外表，愛笑，濃眉雙眼皮，皮膚是白肉底，但喜歡把自己曬到偏古銅色，輪廓偏深，五官應該算端正(國中曾經因為打球的時候鼻樑稍微被撞歪一些些👃而煩惱了好一陣子，幸好喬回來了) 偶爾會自己在家練核心，平常也會打球，所以跟帳面上的數字比起來，身材不至於太單薄 興趣- 喜歡思考🧠和感受，近期主要看哲學類的書籍和一些詩集📖 偶爾精氣神充足的時候會去看電影 天氣好的時候投入大自然🍃的懷抱中 平常沒事時常在住家附近散步🚶和騎腳踏車 動態一點的活動上，我也喜歡看球賽和打球🏀⚾️⚽️ 時間允許的話，會去有興趣的地方深度旅行✈️ 個性 - 充滿活力(最常從身邊的人口中得到的形容詞），自我要求很高，在能量水平高的時候，都會保持一顆求學若渴的心思考、消化、吸收🧽所見所聞！ 在人際互動上以MBTI的維度來參考的話： 測出來在量表上很偏E，但不是會一直話都很多的那種(甚至在群體裡算是少話的)，比較符合自身狀況的解釋是 - 跟人互動是容易讓我感到愉悅，並得到能量的🥳 另外，也是一個很P的人，雖然總是帶著誠摯的意志面對目標和理想，但對於任何發生在生命中的事，都懷著敬意並持開放的心態看待，算是一個在大方向上有規劃的同時，也很彈性順應外界/內在變化的人🧘 價值觀- 主軸是愛好和平，希望世界上的芸芸眾生都能夠在互相尊重的前提下被平等對待🙌🏻 認為每個人說的話和想法都是對的，沒有絕對的是與非，只有彼此能不能夠理解、進而領會；而最後能否接受或包容，都受每個人成長背景和所面對的境遇，以及思考和感知方式上偏重的不同而可遇不可求，但無論如何我都會保持尊重，並盡我所能地至少做到領會和包容🫡 欣賞的類型- 如果妳 對生命有熱情❤️‍🔥並富有同理心 對自己有自信，也不吝給予他人認可🤞🏻 有理想和目標🎯的同時，也自適愉悅地享受過程 在成為成熟溫柔而不世故的大人的路上一起前行🙇‍♂️(這是一個十年前我跟朋友一起許下對未來自己的期望，很喜歡這個自我認同的方向) 經濟上衣食無虞，過著自己喜歡的生活品質 同時看到這裡有興趣認識的話，歡迎留言或私訊(優先回覆)聊聊👏🏻 (最後，最喜歡的是，喜極而泣的瞬間，一種很滿溢的幸福感🥹),male
14,1779450540-20,https://www.dcard.tw/f/partner_selection_criteria?tab=latest,https://www.dcard.tw/f/partner_selection_criteria/p/258799906,#異性 真心交友或一起過生活的夥伴,哈囉大家好～由於已經一段時間沒有在工作，也很少參加聚會，再加上也不太常使用3C產品，除了點對點的老友敘舊，大多時間都是自己一個人過生活，所以想來這裡交個朋友，如果剛好可以有有興趣一起過生活的夥伴那也會很好🙌🏻 關於我大致如下： 27y / 183 / 68-70 / 台北 / 經濟上無憂地過著自己喜歡的生活品質，同時也繼續樂觀努力前行 學經歷 - 台大學士畢業/ 大部分時間做金融業 長相身材 - 蠻注重自己的外表，愛笑，濃眉雙眼皮，皮膚是白肉底，但喜歡把自己曬到偏古銅色，輪廓偏深，五官應該算端正(國中曾經因為打球的時候鼻樑稍微被撞歪一些些👃而煩惱了好一陣子，幸好喬回來了) 偶爾會自己在家練核心，平常也會打球，所以跟帳面上的數字比起來，身材不至於太單薄 興趣- 喜歡思考🧠和感受，近期主要看哲學類的書籍和一些詩集📖 偶爾精氣神充足的時候會去看電影 天氣好的時候投入大自然🍃的懷抱中 平常沒事時常在住家附近散步🚶和騎腳踏車 動態一點的活動上，我也喜歡看球賽和打球🏀⚾️⚽️ 時間允許的話，會去有興趣的地方深度旅行✈️ 個性 - 充滿活力(最常從身邊的人口中得到的形容詞），自我要求很高，在能量水平高的時候，都會保持一顆求學若渴的心思考、消化、吸收🧽所見所聞！ 在人際互動上以MBTI的維度來參考的話： 測出來在量表上很偏E，但不是會一直話都很多的那種(甚至在群體裡算是少話的)，比較符合自身狀況的解釋是 - 跟人互動是容易讓我感到愉悅，並得到能量的🥳 另外，也是一個很P的人，雖然總是帶著誠摯的意志面對目標和理想，但對於任何發生在生命中的事，都懷著敬意並持開放的心態看待，算是一個在大方向上有規劃的同時，也很彈性順應外界/內在變化的人🧘 價值觀- 主軸是愛好和平，希望世界上的芸芸眾生都能夠在互相尊重的前提下被平等對待🙌🏻 認為每個人說的話和想法都是對的，沒有絕對的是與非，只有彼此能不能夠理解、進而領會；而最後能否接受或包容，都受每個人成長背景和所面對的境遇，以及思考和感知方式上偏重的不同而可遇不可求，但無論如何我都會保持尊重，並盡我所能地至少做到領會和包容🫡 欣賞的類型- 如果妳 對生命有熱情❤️‍🔥並富有同理心 對自己有自信，也不吝給予他人認可🤞🏻 有理想和目標🎯的同時，也自適愉悅地享受過程 在成為成熟溫柔而不世故的大人的路上一起前行🙇‍♂️(這是一個十年前我跟朋友一起許下對未來自己的期望，很喜歡這個自我認同的方向) 經濟上衣食無虞，過著自己喜歡的生活品質 同時看到這裡有興趣認識的話，歡迎留言或私訊(優先回覆)聊聊👏🏻 (最後，最喜歡的是，喜極而泣的瞬間，一種很滿溢的幸福感🥹),male
15,1779450540-21,https://www.dcard.tw/f/partner_selection_criteria?tab=latest,https://www.dcard.tw/f/partner_selection_criteria/p/261526804,#異性 陪我一起慢慢變好 （重發文）,M檸檬妹追蹤今天 10:38 (已編輯)嗨！😃重新發是因為太多時間不搭的朋友了😅 很抱歉沒有先說清楚 但我覺得本來就是會越來越知道自己要的是什麼 不對了就調整就好😉 先說我上班時間比較特別1330～2230 如果你是晚班或輪班，我想我們比較合適🩷 關於我 1993｜152cm｜肉感女孩 在北部學校當午班行政 個性有點浪漫派 有時會不自覺一直說自己的 但也能傾聽給情緒價值🤗 不太習慣撒嬌 但你需要我可以練習 出門不太化妝 但你在意我可以淡妝 情緒算穩，跟我相處不太會有壓力 屬於可以一起過平凡生活，但不無聊的那種人 平常喜歡煮東西、吃東西 也很喜歡看風景、放空 如果有人可以一起去海邊走走、看星星，會很加分✨ 最近在想好好充實自己，希望可以遇見聰明有耐心的你陪我一起慢慢變得更好 感情觀 有時候會想黏一點 有時候也會想各自有空間 希望是自然、舒服、沒有壓力的關係 未來不排斥結婚，但不急 希望的你 170↑（想有點安全感🥺） 會開車（一起去走走很重要） 個性幽默、有耐心 乾淨 整齊 整潔 可以一年一起出國一次 不懶惰、願意經營生活 可以陪我聊天，也可以陪我安靜 關於約會 第一次AA 之後AB 我不在意吃餐廳還是路邊攤 也沒有一定要咖啡廳 畢竟很多小吃對我來說是懷念的味道❤️ #不煙,female
16,1779450540-23,https://www.dcard.tw/f/partner_selection_criteria?tab=latest,https://www.dcard.tw/f/partner_selection_criteria/p/261526382,#異性 #異性 尋找長期伴侶一起生活的妳,也許這是緣分，有機會我們可以互相認識。 如果有需求，也可以私訊互相換照片，看有沒有眼緣！ 關於我 • 年齡： 30Y (下個月邁入31Y)，巨蟹男 • 身高/體重： 162 cm / 60 kg BMI 22.8 • 出沒地： 台北市、新北市 • 職業： 工程師 (建築工程領域) • 興趣⬇️ 靜態： 看電影、追劇 偏好懸疑推理類（？ 動畫《只有我不存在的城市》；電影比較近期看過《陽光女子合唱團》、《動物方城市》)、偶爾閱讀、看展覽。 動態：休假時逛街散步或去南部小旅行、下班後會去運動中心運動 (以前跑半馬現在跑不太動了🫪現在以跑 10K 為興趣 • 理財觀： 除了工作薪資，本身也有投資股票累積存款，對未來有規劃 • 生活習慣： 不抽煙、不喝酒、不吃檳榔 • 交通工具： 目前有摩托車，預計今年買車並學習開車 • 家庭觀： 我是長子，未來預計至少一個小孩 • 對關係的期待： 期望能成為互相的避風港，輕鬆相處。平常上班各自認真，休息時能寒暄幾句。假日有時間可以一起出門旅遊、咖啡廳坐坐、逛街、小旅行、爬山，甚至在家休息玩遊戲都好。 期望遇到的妳 • 年齡： 相近即可 • 身材： BMI正常，健康最重要 • 出沒地： 期望是大台北地區，不排斥其他地區 • 特質： 希望妳三觀正、可以互相理性溝通、孝順、互相包容，一起在未來的路上努力！ 如果對我有一點點興趣，或想進一步了解我，歡迎隨時私訊我，期待能與妳聊聊！ 晚安~~,male
17,1779450540-24,https://www.dcard.tw/f/partner_selection_criteria?tab=latest,https://www.dcard.tw/f/partner_selection_criteria/p/261526190,#同性 #同性  #交往對象,年齡：46 身高：161 體重：53 職業：碩畢，公校教師 興趣：健身/羽球/健身/動漫/桌遊/密室逃脫/閱讀/日文 角色：side 生活習慣：單純（不菸不酒不毒不約不賭不出入夜店） -想找- 年齡：40-50 身形：比我高大（170以上為佳） 地區：雙北、桃園或北部 職業：一樣是見紅休的工作，一起放假互動,male
18,1779450540-26,https://www.dcard.tw/f/partner_selection_criteria?tab=latest,https://www.dcard.tw/f/partner_selection_criteria/p/261526032,#異性 異性戀 找對象 人生伴侶,座標：雙北 桃園 身高：170 體重：62-65 個性：樂觀 熟悉之後很活潑 有禮貌 認真負責 但有時候會忘記事情 出生年份：1997 工作經歷：汽車修護半技師 職業軍人 現職：汽車服務廠零件專員 興趣：旅遊 吃美食 打羽球 唱歌 聽音樂 上網看影片 感情經歷：母胎單身 負債：無 不良嗜好：抽菸 酗酒 吃檳榔 賭博 嫖妓 以上全部都沒有 車子：有 儲蓄習慣：有 投資理財：有 結婚生子計畫：還不確定 希望對象 座標：桃園 雙北 年齡：26-32 身高體重：健康的範圍 不要過胖或過瘦 不良嗜好：我沒有的都不能有 感情經歷：不拘 只要有跟前任斷絕聯繫 不要糾纏不清就好 興趣：希望可以有共同興趣 想認識的可以私訊我聊聊 謝謝,male
19,1779450540-28,https://www.dcard.tw/f/partner_selection_criteria?tab=latest,https://www.dcard.tw/f/partner_selection_criteria/p/261525821,#異性 #異性##中部#,年齡： 21 星座： 金牛座 身高 ： 163 體重：52 學歷： 大學（幼保） 外型： 戴眼鏡 個性： 好奇 地區： 台中 南投 興趣： 實驗 遊戲 感情：3任 其他：有懷孕過沒生 （對方欠錢 人消失） （（上次發的那個有找到但不尊重我 所以後面沒回了）） 我不化妝 也很少打扮 （（不換照）） 【 關於你 】 年齡： 22-30（（年齡超過不要）） 月收入： 至少4萬 身材：BMI正常 外貌： 長的正常 地區： 只要台中 南投 個性： 情緒穩定 能溝通 不要道德綁架 其他：酗酒和賭博嫖和案底都不要 喜歡掛著語音房（類似電話 平常玩第五 weplay 絕地 傳說 找能（（結婚））的那種 不找玩玩 （（不換照））（（不找有孩子要養的 ）） 感情是相互的 請勿道德綁架 我怕狗貓那些 但最近有養倉鼠（希望能找伴侶一起）,female
